Tipo;Medio General;Medio Específico;Título;Resumen;Fecha Emisión;Valorización;Cm2;Duración;Página;Personajes;Candidatos 2016;Tono;Mes Emisión
Web;Perú 21;peru21.pe;César Acuña: Video de """plata como cancha""" podría hundir a candidato de Alianza Para el Progreso;El Poder Judicial de La Libertad programó para este 6 de enero la audiencia de apelación en la que se determinará si el candidato presidencial César Acuña va o no a juicio oral por el presunto delito de inducción al voto. Ello debido a que, en el video denominado ‘plata como cancha’, el exalcalde de Trujillo se habría referido a la presunta entrega de víveres a cambio de votos durante la campaña electoral para tentar la reelección al municipio. (...) Según la denuncia, varias de las compañías tenían como domicilio sedes de la Universidad César Vallejo, de propiedad del líder de APP, quien en su momento aseguró que acudirá a la diligencia.;28/12/2015;1874.83;;0;;Jorge Seminario;César Acuña Peralta;Neutro;2015-12
Televisión;RPP;Ampliación de Noticias - RPP;Congresista Mora dialoga sobre situación de la universidad en el Perú (RPP TV);Entrevista. El congresista Daniel Mora manifestó que la calidad de la universidad peruana recién se está tratando con cierta seriedad en estos momentos. Manifestó que en el libro “Los desafíos de la universidad peruana” el cual presentarán hoy se narra cómo nació la universidad en el Perú. Sostuvo que la educación que se da en nuestro país no es pertinente y por ello seguimos siendo exportadores netos de materias primas. Mora sostuvo que los organismo encargados en supervisar la calidad en las universidades (ANR y Conafu) se convirtieron en un centro de corrupción. Indicó que duraron tanto tiempo porque era difícil sacarlos debido a que estaban articulados con el sistema judicial y Ministerio Público. Mora reconoció que le causó un enorme pesar que el líder de Perú Posible, Alejandro Toledo, lo haya sacado de la Comisión de Educación.;17/12/2015;3575.78;;809;;Daniel Emiliano Mora Zevallos;Alejandro Toledo Manrique;Neutro;2015-12
Medio Impreso;Exitosa;Exitosa Diario;"""No habrá gran transferencia de votos desde el PPC a Alan""";Entrevista a analista político Luis Benavente. - ¿En el caso de Alianza para el Progreso, de César Acuña, ha terminado por aliarse con Somos Perú. /, También se juntan para pasar la valla? Creo que es lo mismo que en el caso del PPC, pues también quieren tener presencia congresal, pero la diferencia con los pepecistas es que Somos Perú no tienen problemas de división. No creo que un representante de Somos Perú integre la plancha presidencial de Acuña, quien es un grande que suma a un pequeño. Acuña está comenzando a generar una expansión centrífuga.. se sabe que los partidos nacionales suman votos de regiones y en su caso es al revés. (...) - En el caso de Solidaridad Nacional, parece que han decidido irse con una fujimorista, Luisa María Cuculiza.. Aparentemente han sido ninguneados por PPK. (...) ¿Cómo ve el hecho que personajes progresistas como Vladimiro Huaroc, Anel Townsend y, al parecer, Susana Villarán vayan sumarse a Keiko y Acuña, quienes son vinculados con hechos de corrupción? Es que la izquierda está muy dividida, solo queda una pequeña unidad representada en Verónika Mendoza y que no incluye al sector de Villarán, Nano Guerra, entre otros.;13/12/2015;5756.52;770.67;0;6;Luis Benavente Gianella;Alan García Pérez;Neutro;2015-12
Medio Impreso;La República;La República;PPK anunciará su plancha el lunes;El líder de Peruanos por el Kambio, Pedro Pablo Kuczynski presentará el lunes su plancha presidencial. Uno de sus jales, el ex peruposibilista Carlos Bruce, confirmó el anuncio de La República, y admitió que hay conversaciones avanzadas con la ex ministra Mercedes Aráoz y la ex procuradora Julia Príncipe para que lo acompañen en las vicepresidencias.;02/12/2015;165.6;34.52;0;10;Carlos Ricardo Bruce Montes De Oca;Pedro Pablo Kuczynski Godard;Positivo;2015-12
Medio Impreso;El Comercio;El Comercio Cuerpo A;Naranja exprimida;Keiko Fujimori anunció que tres de los congresistas más cercanos al encarcelado expresidente Alberto Fujimori no estarán en su lista parlamentaria. Analistas políticos consideran que esta decisión se tomó pensando en la segunda vuelta. En conferencia de prensa, Fujimori Higuchi anunció los resultados de la evaluación que una comisión de su partido llevó a cabo en los úlumos meses para determinar quiénes debíanir a la reelección. De los 34 congresistas que integran su bancada, 18 no buscarán una curul en las próximas elecciones, algunos por decisión propia y otros por recomendación.;30/12/2015;10647.34;1658.92;0;2;Luisa María Cuculiza Torre;Keiko Fujimori Higuchi;Neutro;2015-12
Medio Impreso;Diario Uno;Diario Uno;Un camino hacia el nuevo Perú - Ramiro Angulo Machiavello;Verónika Mendoza acaba de lanzar los principales jales de su plan de gobierno bajo el concepto de un """Nuevo Perú""" Ha puesto énfasis en la igualdad de derechos, en el apoyo a los microempresarios, en un manejo económico acorde con el medio ambiente y en la lucha contra la corrupción. Sobre la campaña de Mendoza en un diplomado en Marketing Político en ESAN el camino que recorrerá no será nada fácil.;27/12/2015;3602.26;205.11;0;7;Ramiro Angulo Machiavello;Verónika Mendoza Frisch;Positivo;2015-12
Web;Canal N;canaln.pe;Martha Chávez: El objetivo es que Keiko Fujimori sea presidenta Congresista habló sobre el anunció que no postulará a la reelección en las elecciones del 2016.;Martha Chávez sostuvo que el objetivo de Fuerza Popular es lograr que Keiko Fujimori sea presidenta. Esto en relación a su exclusión en la lista de candidatos al Congreso.;30/12/2015;104;99.81;0;;Martha Gladys Chávez Cossío;Keiko Fujimori Higuchi;Positivo;2015-12
Radio;Exitosa;Milagros Leiva en Exitosa ;Analista político Luis Benavente opina sobre preferencias electorales (Exitosa);Vía telefónica. El analista político Luis Benavente comentó sobre los últimos resultados de la encuesta de Datum respecto a las preferencias electorales, además del empate técnico registrado entre PPK y César Acuña. Indicó que la unión de Acuña con Humberto Lay habría sido favorable en un momento, pero recordó que estas cifras fueron tomadas antes de la presentación de estos ante la CADE 2015. Sobre Keiko Fujimori, refirió que ella si bien cuenta con un 35% de votos válidos, no podría ganar en primera vuelta.;07/12/2015;1211.49;;641;;Luis Benavente Gianella;Keiko Fujimori Higuchi;Neutro;2015-12
Medio Impreso;Exitosa;Exitosa Diario;"""No habrá gran transferencia de votos desde el PPC a Alan""";Entrevista a analista político Luis Benavente. - ¿En el caso de Alianza para el Progreso, de César Acuña, ha terminado por aliarse con Somos Perú. /, También se juntan para pasar la valla? Creo que es lo mismo que en el caso del PPC, pues también quieren tener presencia congresal, pero la diferencia con los pepecistas es que Somos Perú no tienen problemas de división. No creo que un representante de Somos Perú integre la plancha presidencial de Acuña, quien es un grande que suma a un pequeño. Acuña está comenzando a generar una expansión centrífuga.. se sabe que los partidos nacionales suman votos de regiones y en su caso es al revés. (...) - En el caso de Solidaridad Nacional, parece que han decidido irse con una fujimorista, Luisa María Cuculiza.. Aparentemente han sido ninguneados por PPK. (...) ¿Cómo ve el hecho que personajes progresistas como Vladimiro Huaroc, Anel Townsend y, al parecer, Susana Villarán vayan sumarse a Keiko y Acuña, quienes son vinculados con hechos de corrupción? Es que la izquierda está muy dividida, solo queda una pequeña unidad representada en Verónika Mendoza y que no incluye al sector de Villarán, Nano Guerra, entre otros.;13/12/2015;5756.52;770.67;0;6;Fernando Tuesta Soldevilla;Keiko Fujimori Higuchi;Neutro;2015-12
Medio Impreso;El Chino;El Chino;PPK no despega en el interior;El líder de Peruanos por el Kambio, Pedro Pablo Kuczynski, no ha crecido en el interior del país como para competir seriamente con Keiko Fujimori (Fuerza Popular) en el interior del país, afirmo el analista Steven Levitsky.;26/12/2015;512.46;108.27;0;5;Steven Levitsky;Pedro Pablo Kuczynski Godard;Neutro;2015-12
Radio;Exitosa;Exitosa Noticias;Entrevista al experto en temas electorales Carlo Magno Salcedo (Exitosa);Entrevista. El experto en temas electorales Carlo Magno Salcedo negó que integre lista al Congreso por el partido de PPK. Más adelante, se refirió a las candidaturas presidenciales de César Acuña, Alan García y otros políticos. Luego, Magno Salcedo refirió que la Sunedu debe indagar de forma exhausta a las universidades que vienen siendo utilizadas por candidatos presidenciales. Cabe precisar, que esto lo dice en clara alusión a la Universidad César Vallejo y la Universidad San Martín de Porres. “APP ya fue sancionado antes por la ONPE, esto fue impugnado y llevado al JNE, pero hasta la actualidad la deuda dada no es pagada”, precisó.;28/12/2015;3383.1;;1790;;Carlo Magno Salcedo;Alan García Pérez;Neutro;2015-12
Televisión;Panamericana TV;24 Horas (Mediodia);Alejandro Aguinaga y Martha Chávez respaldan decisión de Keiko de no llevarlos en plancha congresal (Canal 5);Alejandro Aguinaga y Martha Chávez se pronunciaron sobre la decisión de Keiko Fujimori de no incluirlos en las listas congresales para las próximas elecciones. Ambos señalaron que toman el hecho con calma y que respetarán las decisiones del partido.;30/12/2015;9295;;125;;Martha Gladys Chávez Cossío;Keiko Fujimori Higuchi;Neutro;2015-12
Web;Perú 21;peru21.pe;Ausencia cultural II, por David Flores-Hora [Opinión];Continuando la reflexión de la semana pasada, vale la pena aclarar que ninguno de los documentos consultados es un plan oficial de gobierno. Sin embargo, dejan en claro el desinterés por vincular cultura con la política estatal. – Fuerza Popular (Keiko Fujimori). Cultura es lo más lejano para la hija del dictador. Resulta extraño que quien lidera las encuestas no tenga –a la fecha– ninguna propuesta (en economía, seguridad, lucha contra la corrupción, servicios públicos, etc.) que pueda difundir en su portal. – Partido Aprista Peruano (Alan García Pérez). Esta agrupación es la única –de las consultadas– que incluye en su portal un resumen de su plan de gobierno. Lamentablemente, es fechado en enero de 2010 y –obviamente– no hace alusión a políticas culturales.;12/12/2015;1874.83;;0;;David Flores Hora;Alejandro Toledo Manrique;Negativo;2015-12
Web;El Comercio;elcomercio.pe;Humala cree que Keiko tiene ocasión para deslindar de su padre;El presidente Ollanta Humala consideró que la candidata presidencial de Fuerza Popular, Keiko Fujimori, tiene una oportunidad para deslindar del gobierno de su padre, el encarcelado ex mandatario Alberto Fujimori. (...) De otro lado, Ollanta Humala reiteró que el próximo gobernante debe continuar con los programas sociales y la política educativa de su gestión. """No creo que haya alguien que vaya contra Beca 18. Sería un loco o algo así""", refirió.;24/12/2015;5994.53;;0;;Ollanta Moisés Humala Tasso;Keiko Fujimori Higuchi;Neutro;2015-12
Televisión;Willax;Mira Quién Habla;Tras los aportes fantasmas en el partido de Acuña (Willax);El periodista Christopher Acosta de la Unidad de Investigación de “El Comercio” informó que viene investigando desde hace dos meses los aportes de APP. Precisó que para su indagación utiliza los padrones de aportantes del partido de César Acuña que son públicos en el portal de la ONPE. Por otro lado, se recordó que la primera semana de enero el Poder Judicial de Trujillo definirá si se inicia juicio contra líder del APP por haber dado 57 mil soles a un cineasta para un documental que nunca se realizó en el 2012. Más adelante, se manifestó que Fuerza Popular y el Apra vienen siendo investigados por el Ministerio Público bajo la sospecha de lavado de activos para el financiamiento de sus campañas anteriores. Sus principales dirigentes han reclamado al JNE pues señalan que la ley actualmente viene fallando.;16/12/2015;4216;;527;;Christopher Acosta;César Acuña Peralta;Neutro;2015-12
Web;Correo;diariocorreo.pe;El amigo elegido en la política - Jaime Asián Domínguez;Sabido es que, en nuestro país, la política es un chiste (y en forma recurrente de mal gusto). En ese entendido, y ad portas de las fiestas navideñas, qué tal si distribuimos algunos regalos entre estos congéneres que gobiernan o pretenden tomar las riendas del país luego de las elecciones del próximo año. Eso sí, el que se pica, pierde. César Acuña: Va para él una enciclopedia y un libro Coquito, para que aprenda a leer y escribir.. así deja de hacer tanto roche cuando escribe tuits y lee discursos. Keiko Fujimori: Se ha hecho acreedora a un juego de Monopolio, porque ahí tiene el poder para meter y sacar de la cárcel a la gente (aló, ¿don Alberto?). PPK: Ya que lo fastidian tanto con el tema de la edad y sus achaques, se lleva un kit completo de cremas antiarrugas y rejuvenecedoras. Alan García: De cajón una suscripción urgente a Netflix para que pueda ver la serie Narcos. Ahí está el detalle. Daniel Urresti: Está cantado el libro El completo manual del suicidio (Wataru Tsurumi). Solo él puede creer que pasará la valla electoral con el Partido Nacionalista.;14/12/2015;702.1;;0;;Jaime Asián Domínguez;Keiko Fujimori Higuchi;Neutro;2015-12
Web;RPP;rpp.com.pe;Urresti: Acuña tiene doctorados y maestrías sin concluir la primaria;El exministro del Interior, Daniel Urresti, se refirió este jueves irónicamente sobre el candidato presidencial por Alianza Para el Progreso (APP), César Acuña, quien según los recientes sondeos lucha junto a Pedro Pablo Kuczynski para ocupar el segundo lugar de las preferencias electorales. (...) En septiembre del año pasado, el abogado aprista Carlos Calderón Carvajal denunció a César Acuña ante el Jurado Nacional de Elecciones (JNE) por no haber presuntamente concluido sus estudios de educación primaria. En esa fecha, el también empresario postulaba a la Presidencia regional de La Libertad.;10/12/2015;1700.92;;0;;Daniel Belizario Urresti Elera;César Acuña Peralta;Negativo;2015-12
Radio;Exitosa;Milagros Leiva en Exitosa ;Analista político Luis Benavente opina sobre preferencias electorales (Exitosa);Vía telefónica. El analista político Luis Benavente comentó sobre los últimos resultados de la encuesta de Datum respecto a las preferencias electorales, además del empate técnico registrado entre PPK y César Acuña. Indicó que la unión de Acuña con Humberto Lay habría sido favorable en un momento, pero recordó que estas cifras fueron tomadas antes de la presentación de estos ante la CADE 2015. Sobre Keiko Fujimori, refirió que ella si bien cuenta con un 35% de votos válidos, no podría ganar en primera vuelta.;07/12/2015;1211.49;;641;;Luis Benavente Gianella;Pedro Pablo Kuczynski Godard;Neutro;2015-12
Web;Exitosa;exitosadiario.pe;José Ignacio Beteta te sugiere evaluar estos factores antes de decidir tu voto;Les muestro una aplicación de esta “mirada a lo esencial”: un resultado sumamente positivo de la CADE 2015 es que tanto Keiko, PPK y César Acuña han tenido, con mayor o menor profundidad, ideas complementarias con respecto a la necesidad de promover a las micro, pequeñas y medianas empresas. El hecho de que los 3 punteros tengan la camiseta de los pequeños emprendedores es todo un logro que debemos valorar y una señal positiva, al menos a primera vista. ¿Sabes qué propuso cada uno sobre este tema?;09/12/2015;71.5;;0;;José Ignacio Beteta;César Acuña Peralta;Positivo;2015-12
Web;Exitosa;exitosadiario.pe;José Ignacio Beteta te sugiere evaluar estos factores antes de decidir tu voto;Les muestro una aplicación de esta “mirada a lo esencial”: un resultado sumamente positivo de la CADE 2015 es que tanto Keiko, PPK y César Acuña han tenido, con mayor o menor profundidad, ideas complementarias con respecto a la necesidad de promover a las micro, pequeñas y medianas empresas. El hecho de que los 3 punteros tengan la camiseta de los pequeños emprendedores es todo un logro que debemos valorar y una señal positiva, al menos a primera vista. ¿Sabes qué propuso cada uno sobre este tema?;09/12/2015;71.5;;0;;José Ignacio Beteta;Keiko Fujimori Higuchi;Positivo;2015-12
Web;Exitosa;exitosadiario.pe;José Ignacio Beteta te sugiere evaluar estos factores antes de decidir tu voto;Les muestro una aplicación de esta “mirada a lo esencial”: un resultado sumamente positivo de la CADE 2015 es que tanto Keiko, PPK y César Acuña han tenido, con mayor o menor profundidad, ideas complementarias con respecto a la necesidad de promover a las micro, pequeñas y medianas empresas. El hecho de que los 3 punteros tengan la camiseta de los pequeños emprendedores es todo un logro que debemos valorar y una señal positiva, al menos a primera vista. ¿Sabes qué propuso cada uno sobre este tema?;09/12/2015;71.5;;0;;José Ignacio Beteta;Pedro Pablo Kuczynski Godard;Positivo;2015-12
Televisión;RPP;Ampliación de Noticias - RPP;Joel Segura comenta sentencia por caso “Narcoindultos” (RPP TV);Entrevista. El procurador Anticorrupción, Joel Segura, señaló que si bien ayer se dio a conocer la decisión del tribunal en el caso “Narcoindultos” aún no tienen las razones detalladas que llevaron a esta resolución. Aseveró que el tribunal solo se ha referido a las once personas cercanas a Miguel Facundo Chinguel y no al caso de Aurelio Pastor (que es investigado en la Fiscalía) ni de Alan García (que es evaluado en el Congreso por el mismo tema). Segura manifestó que lo dicho por el Partido Aprista – esta sentencia desbarata la imputación de una política de gobierno en favor del tráfico ilícito de drogas – es una opinión política pues este caso no está cerrado. El procurador aseveró que aún existen elementos para poder encontrar mayor culpabilidad de los involucrados.;15/12/2015;3558.1;;805;;Joel Segura Alania;Alan García Pérez;Neutro;2015-12
Medio Impreso;Perú 21;Perú 21;Con la camiseta puesta;El presidente del Congreso, Luis Iberico, se puso la camiseta de Alianza Para el Progreso (APP) y salió ayer por la mañana a defender a su líder, César Acuña Peralta en el propio Palacio Legislativo, negando que sea el candidato presidencial de Nadine Heredia y del Partido Nacionalista.;11/12/2015;1079.56;126.04;0;6;Luis Carlos Antonio Iberico Nuñez;César Acuña Peralta;Positivo;2015-12
Web;La República;larepublica.pe;“PPK es el principal baluarte de la economía peruana”, asegura su jefe de campaña | VIDEO;El último viernes el candidato de la agrupación Peruanos por el Kambio, Pedro Pablo Kuczynski, presentó su plancha presidencial, que incluye a Martín Vizcarra Cornejo para la primera vicepresidencia y Mercedes Aráoz para la segunda.;19/12/2015;1014.43;;0;;Gilbert Félix Violeta López;Pedro Pablo Kuczynski Godard;Positivo;2015-12
Web;La República;larepublica.pe;Martín Vizcarra asegura que PPK mejorará la economía;En opinión del candidato a la primera vicepresidencia por Peruanos Por el Kambio (PPK), Martín Vizcarra, el aspirante a la presidencia Pedro Pablo Kuczynski sacará al país del estancamiento económico porque tiene experiencia. """Estamos en una situación de desaceleración económica y se está afectando directamente la vida de los peruanos porque no hay trabajo, el costo de vida sube, eso se va a corregir en un eventual gobierno de Pedro Pablo Kuczynski""", expresó.;30/12/2015;1014.43;36.78;0;;Martín Alberto Vizcarra Cornejo;Pedro Pablo Kuczynski Godard;Positivo;2015-12
Medio Impreso;Diario Uno;Diario Uno;Favoritos de las encuestas marcados por la corrupción;Keiko, PPK, García Acuña y Toledo tienen algún caso de corrupción pendiente con la justicia advierte exprocurador Julio Arbizu. Todos los candidatos que se perfilan en los primeros lugares de las encuestas tienen que responder por algún caso relacionado con la corrupción y es lamentable que la gente se esté acostumbrando a convivir con ella. dijo el exprocurador Julio Arbizu al comentar una reciente encuesta que sostiene que el 78% de los peruanos son tolerantes con la corrupción.(...) En Cade todos hicieron refrencias tangenciales y creo que eso evidencia una orfandad de ideas y de trabajo de los partidos para enfrentar este problema comentó,;11/12/2015;4804.6;387.92;0;7;Julio Arbizu González;Keiko Fujimori Higuchi;Negativo;2015-12
Web;Andina;andina.com.pe;Frente Amplio propone debate entre Veronika Mendoza y Keiko Fujimori;El dirigente del Frente Amplio (FA), Pedro Francke, propuso que las candidatas a la presidencia de la República, Keiko Fujimori y Verónika Mendoza, sostengan un debate sobre el derecho de las mujeres y los derechos humanos, a fin de contrastar sus respectivas propuestas. Refirió que Mendoza ha expresado su disposición para debatir con la candidata de Fuerza Popular toda vez que hasta el momento son las únicas mujeres que aspiran a ganar la Presidencia de la República. “Son las dos únicas candidatas presidenciales. Sería interesante un debate entre ambas, hay bastantes diferencias entre ellas, incluso respecto a la visión sobre las mujeres y los temas de derechos humanos (…)”, señaló a la Agencia Andina.;06/12/2015;98.6;;0;;Pedro Andrés Francke Ballvé;Verónika Mendoza Frisch;Positivo;2015-12
Web;El Comercio;elcomercio.pe;Dime a quién te jalas… - Patricia del Río;PPK-el moqueguano: el gringo necesita un baño de provincias. El exitoso ex gobernador de Moquegua Martín Vizcarra, que hizo de su región un ejemplo de eficiencia, le aportará a la plancha de Kuczynski ese acercamiento al interior del país que Acuña tiene por su origen y Keiko por el gobierno fujimorista de su padre. Vizcarra lo puede ayudar, además, a cosechar votos en el sur, una plaza interesante y menos cautiva que el norte.;10/12/2015;5994.53;;0;;Patricia del Río Labarthe;Keiko Fujimori Higuchi;Neutro;2015-12
Medio Impreso;Expreso;Expreso;Apaza pide celeridad para acuerdos con el Frente Amplio;El vocero de la bancada de Dignidad y Democracia, Justiniano Apaza, pidió a los dirigentes de diversas agrupaciones de izquierda que concreten acuerdos con el Frente Amplio de Verónika Mendoza para la formación de una alianza.;12/12/2015;484.9;79.21;0;11;Justiniano Rómulo Apaza Ordóñez;Verónika Mendoza Frisch;Positivo;2015-12
