Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Web|RPP|rpp.com.pe|Eliane Karp visita Chuschi para saber cómo funciona programa Juntos|La exprimera dama, Eliane Karp de Toledo, aprovechando la escenificación de la Batalla de Ayacucho en la pampa del distrito de Quinua, provincia de Huamanga, llegó y tras presenciar el inicio de la ceremonia, se retiró con dirección a la localidad de Chuschi en la provincia de Cangallo...Karp de Toledo, indicó que visitó Chuschi para ver cómo viene funcionando el programa social 'Juntos', implementado por su esposo Alejandro Toledo cuando fue presidente de la República.|09/12/2015|1700.92||0||Eliane Karp Fernenbug|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|Ojo|Ojo|""Toledo oportunista habla de indulto a Fuji""|Al decir que ""indultaría"" a Alberto Fujimori ""siempre y cuando no viole las normas nacionales e internacionales"" y ""si está en peIigro su vida"", para ""pasar sus últimos días en su domicilio"", el candidato presidencial de Perú Posible, Alejandro Toledo, es un oportunista advirtió ayer el congresista de Fuerza Popular, Alejandro Aguinaga.|24/12/2015|779.87|91.21|0|8|Alejandro Aurelio Aguinaga Recuenco|Alejandro Toledo Manrique|Negativo|2015-12
Web|La República|larepublica.pe|Eliane Karp lanza calificativos contra Keiko Fujimori y candidatos a la presidencia|Eliane Karp, esposa de Alejandro Toledo, candidato a la presidencia por Perú Posible, arremetió contra los otros postulantes, de cara a las elecciones generales 2016...A través de su cuenta de Facebook, la exprimera dama tuvo duros calificativos para Keiko Fujimori, Pedro Pablo Kuczynski y Alan García. Además, los retó a “un trote de 15 km. descalzos en la arena”.|28/12/2015|1014.43||0||Eliane Karp Fernenbug|Alejandro Toledo Manrique|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|Favoritos de las encuestas marcados por la corrupción|Keiko, PPK, García Acuña y Toledo tienen algún caso de corrupción pendiente con la justicia advierte exprocurador Julio Arbizu. Todos los candidatos que se perfilan en los primeros lugares de las encuestas tienen que responder por algún caso relacionado con la corrupción y es lamentable que la gente se esté acostumbrando a convivir con ella. dijo el exprocurador Julio Arbizu al comentar una reciente encuesta que sostiene que el 78% de los peruanos son tolerantes con la corrupción.(...) En Cade todos hicieron refrencias tangenciales y creo que eso evidencia una orfandad de ideas y de trabajo de los partidos para enfrentar este problema comentó,|11/12/2015|4804.6|387.92|0|7|Julio Arbizu González|Alejandro Toledo Manrique|Negativo|2015-12
Televisión|Canal ATV Plus|ATV+ Noticias Edición tarde|Toledo generó polémica por respuesta (ATV+)|El expresidente Alejandro Toledo fue criticado por sus declaraciones sobre el proyecto de la unión civil en redes sociales, por lo cual el congresista Carlos Bruce le pidió al candidato de Perú Posible que se disculpe. Por su parte, Toledo tuvo que dar explicaciones por su polémica respuesta resaltando que es “un hombre de familia”.|11/12/2015|825||165||Carlos Ricardo Bruce Montes De Oca|Alejandro Toledo Manrique|Negativo|2015-12
Televisión|ATV|ATV Noticias al Día|Toledo generó polémica por unión civil (Canal 9)|El expresidente Alejandro Toledo fue criticado por sus declaraciones sobre el proyecto de la unión civil en redes sociales. En ese sentido, el congresista Carlos Bruce le pidió al candidato de Perú Posible que se disculpe. Por su parte, Toledo tuvo que dar explicaciones por su polémica respuesta señalando que es un ""hombre de familia"".|11/12/2015|2596||110||Carlos Ricardo Bruce Montes De Oca|Alejandro Toledo Manrique|Negativo|2015-12
Televisión|Canal N|N Noticias|Carmen Omonte confía en inocencia de Alejandro Toledo en caso Ecoteva (Canal N)|La candidata a la vicepresidencia por Perú Posible, Carmen Omonte, dijo tener la certeza de que su líder Alejandro Toledo saldrá bien librado por el proceso en el caso Ecoteva.|23/12/2015|518||37||María Del Carmen Omonte Durand|Alejandro Toledo Manrique|Positivo|2015-12
Web|La República|larepublica.pe|Cambio de guardia - Mirko Lauer|Milton von Hesse ha argumentado razones personales para dejar su precandidatura. Así, Ana Jara y Daniel Urresti vuelven a la carrera por la nominación nacionalista 2016. O a Von Hesse simplemente se le quitaron las ganas de seguir en ese huesero del 1% con poco apoyo oficial, o Palacio terminó por comprender que Von Hesse no daría el mínimo fuego necesario.. A Urresti le fue mejor que a Von Hesse en las encuestas de este segundo semestre. Todavía en agosto pasado una encuesta Pulso Perú le daba 5%, un punto más que César Acuña y dos más que Alejandro Toledo. En octubre la cosa se volteó y Urresti pasó a un 3%. Quizás fue esa caída la que determinó su retiro de la competencia..|05/12/2015|1014.43||0||Mirko Lauer|Alejandro Toledo Manrique|Neutro|2015-12
Web|RPP|rpp.com.pe|Panorama del día: A Susana le duelen cuestionamientos pero su decisión ha sido tomada|“Los candidatos van presentándose en sociedad y adelantando propuestas, Toledo y Acuña estuvieron en la mañana en RPP Noticias con sus planchas presidenciales. Lourdes Flores dijo que presentarán su plan de gobierno en enero”, dijo Mariella Balbi. “De otro lado, el ministro del Interior, José Luis Pérez Guadalupe ha dicho que se somete a cualquier investigación porque su nombre ha sido mencionado en audios de delincuentes vinculados a “Caracol”. Es difícil creer que protege delincuentes, pero ellos lo mencionan, y habrá que investigar para salir de dudas”. ..|22/12/2015|1700.92||0||Mariella Balbi|Alejandro Toledo Manrique|Positivo|2015-12
Web|América TV|americatv.com.pe|Bruce: Perú Posible no puede decir que soy su militante, ese asunto ya lo arreglé|Tras conocerse la información de una posible limitación para postular en las próximas elecciones generales del 2016 por la agrupación Peruanos por el Kambio, el congresista Carlos Bruce aclaró que esta situación está solucionada...Explicó que “Ante el JNE figuraba mi nombre, a pesar de que Perú Posible me había enviado una carta notarial expulsándome, firmada por el propio Alejandro Toledo”, tras ello, se apersonó ante el organismo para poner fin a la confusión.|23/12/2015|1554.16||0||Carlos Ricardo Bruce Montes De Oca|Alejandro Toledo Manrique|Neutro|2015-12
Televisión|RPP|RPP NOTICIAS - EDICIÓN NOCHE |Economistas analizan propuestas de candidatos en CADE (RPP TV)|Economistas analizan propuestas de Keiko Fujimori, Alejandro Toledo, César Acuña, Alan García y Pedro Pablo Kuczynski en CADE. Alejandro Indacochea y Juan José Marthanks coinciden en que no se explicó como se financiaran sus promesas.|07/12/2015|720.46||163||Alejandro Indacochea|Alejandro Toledo Manrique|Negativo|2015-12
Web|El Comercio|elcomercio.pe|Querido Papá Noel - Alfredo Bullard|Como se viene Navidad, esta es mi lista de regalos para el año 2016. Ojalá puedas traernos algunas de estas cosas.. (...) Una explicación para que PPK sustente por qué es buena la inversión de Petro-Perú en explotación petrolera.|19/12/2015|5994.53||0||Alfredo Bullard|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|Perú 21|Perú 21|Ausencia Cultural II - David Flores-Hora|Continuando la reflexión de la semana pasada, vale la pena aclarar que ninguno de los documentos consultados es un plan oficial de gobierno. Sin embargo, dejan en claro el desinterés por vincular cultura con la política estatal. – Fuerza Popular (Keiko Fujimori). Cultura es lo más lejano para la hija del dictador. Resulta extraño que quien lidera las encuestas no tenga –a la fecha– ninguna propuesta (en economía, seguridad, lucha contra la corrupción, servicios públicos, etc.) que pueda difundir en su portal. Partido Aprista Peruano (Alan García Pérez). Esta agrupación es la única –de las consultadas– que incluye en su portal un resumen de su plan de gobierno. Lamentablemente, es fechado en enero de 2010 y –obviamente– no hace alusión a políticas culturales. Perú Posible (Alejandro Toledo). En su página web el único documento que alude a cultura es el estatuto del partido (noviembre de 2014), el cual lejos de ser una propuesta de gobierno, es un documento interno que define la doctrina de un proyecto político que languidece constantemente.|12/12/2015|1063.9|106.37|0|21|David Flores Hora|Alejandro Toledo Manrique|Neutro|2015-12
Web|Andina|andina.com.pe|Fujimorismo considera oportunistas declaraciones de Toledo sobre indulto|El legislador de Fuerza Popular, Alejandro Aguinaga, calificó de oportunistas las declaraciones del expresidente Alejandro Toledo, quien no descartó la posibilidad de indultar a Alberto Fujimori en caso su vida esté en riesgo.(...) No obstante, recordó que la familia del exgobernante, preso por corrupción y delitos de lesa humanidad, ha optado por solicitar la nulidad de la sentencia en el Poder Judicial por las supuestas irregularidades|23/12/2015|98.6||0||Alejandro Aurelio Aguinaga Recuenco|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|Perú 21|Perú 21|Se le escapó|En Perú Posible se comentó que en muy mal momento Daniel Mora le dijo a Perú 21 que “Toledo no era el candidato idóneo” porque este pensaba incluirlo en la plancha.|07/12/2015|299.88|35.96|0|4|Daniel Emiliano Mora Zevallos|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|La República|La República - Suplemento Domingo|""Lo de Áncash se está replicando en distintas zonas del país""|Entrevista a Gino Costa. - Pedro Pablo Kuczynski lo ha lanzado como su primer ministro del Interior en el caso de ganar las elecciones. Un poco en clave de broma, se dice que ""el equipo de PPK es el mismo que tuvo Toledo, pero sin Toledo"". - (Sonríe) Claro, nosotros trabajamos en el gobierno de Toledo y trabajamos con PPK (...) -Hasta ahora hemos hablado en términos generales de la seguridad, pero, ¿qué está pasando en el Callao concretamente? Algunos dicen el Callao esté desbordado, ’ otros que lo que pasa es que las mafias estén luchando por obtener el control del primer puerto. -La autoridad ha perdido el control de la situación, la corrupción, las extorsiones y el narcotráfico son negocios tremendamente rentables a cargo de organizaciones criminales muy fuertes, que cuentan con complicidad a nivel político, en la Policía, en la Fiscalía, en el Poder Judicial y en el propio INPE.|13/12/2015|7344.48|2354.6|0|4|Gino Francisco Costa Santolalla|Alejandro Toledo Manrique|Neutro|2015-12
Web|Expreso|expreso.com.pe|La agonía Humalista-César Campos R.|“Así habla el pueblo”, “al pan pan, y al vino vino”, le dice a los corifeos nacionalistas. Y estos –con el candidato Daniel Urresti a la cabeza– lo validan a través de las plazas y redes sociales. Total, el comedido ministro de Educación Jaime Saavedra endosa con su presencia en el Gabinete la membresía académica de tan vasta coprolalia organizada.|27/12/2015|52||0||César Campos Rodríguez|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|La República|La República|Para Mora, su retiro es una ""deslealtad"" de Toledo|Entrevista a Daniel Mora. El congresista Daniel Mora recibió ayer a La República en su oficina para conversar sobre su alejamiento de la Comisión de Educación, que presidió durante los últimos cuatro años y desde donde fue el principal impulsor de la Ley Universitaria. En la sesión del Pleno del jueves se anunció un acuerdo de su bancada, Perú Posible, por el cual dejará el cargo para ser relevado por Víctor Crisólogo. Mora dijo sentirse sorprendido y no dudó en calificar la decisión como una “deslealtad” del ex presidente Alejandro Toledo. - Si dice que Toledo se ha dejado influenciar, ¿de dónde ha venido esa presión exactamente? - La presión ha venido de San Marcos, de la Villarreal, de varias más. Y en el caso de las privadas, de Alas Peruanas, San Martín de Porres, San Juan Bautista. Y todas van a estar saltando de alegría porque piensan que van a poder manipular al nuevo presidente, sin desmerecer a Crisólogo.|05/12/2015|5595.16|1025.27|0|11|Daniel Emiliano Mora Zevallos|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Simon chotea a Toledo y le abre puerta a Villarán|En diálogo con Exitosa, el líder del Partido Humanista, Yehude Simon, reveló que el expresidente Alejandro Toledo lo visitó para discutir una posible alianza con su agrupación, pero éste le respondió que no era posible. ""’La visita de Toledo ha sido de cortesía y amistad, pero de todas maneras le agradezco que nos haya considerado (...) En el partido decidimos no hacer alianzas porque queremos tener nuestra propia identidad y personalidad, y luego hacer todo el esfuerzo posible para ganar"", anotó. (...) En tanto, el vocero de la bancada de Dignidad y Democracia, Justiniano Apaza, pidió a los dirigentes de diversas agrupaciones de izquierda que concreten acuerdos con el Frente Amplio, representado por Verónika Mendoza, para la formación de una alianza.|12/12/2015|1735.67|199.69|0|3|Yehude Simon Munaro|Alejandro Toledo Manrique|Neutro|2015-12
Televisión|Canal N|N Portada|Poder Judicial de Costa Rica congeló cuentas de Ecoteva por un año (Canal N)|Entrevista. El analista político Natale Amprimo y Luis Thais, dirigente de Perú Posible, se pronunciaron sobre la decisión del Poder Judicial de Costa Rica de congelar las cuentas de Ecoteva. Luis Thais dijo que el problema es que el Poder Judicial en Perú no toma decisiones al respecto. A su vez, Natale Amprimo, comentó que en el Perú la mayoría de casos penales se resuelven por prescripción, y que no le extraña que los penalistas dilaten las investigaciones. Luego, refirió que el problema con Toledo no es la denuncia fiscal, sino las versiones contradictorias que ha dado. De otro lado, Luis Thais dijo que este domingo se realizará la elección de candidatos a la plancha presidencial de su partido.|17/12/2015|9338||667||Luis Thais Díaz|Alejandro Toledo Manrique|Positivo|2015-12
Web|Expreso|expreso.com.pe|Propuesta de Toledo para indultar a Fujimori es oportunista|El congresista de Fuerza Popular Alejandro Aguinaga sostuvo que las recientes declaraciones de Alejandro Toledo son oportunistas. Esto pues el candidato a la presidencia dijo que indultaría a Alberto Fujimori.|23/12/2015|52||0||Alejandro Aurelio Aguinaga Recuenco|Alejandro Toledo Manrique|Negativo|2015-12
Televisión|Panamericana TV|24 Horas|Alejandro Toledo intenta aclarar posición sobre Unión Civil (Canal 5)|Las críticas no se hicieron esperar tras las declaraciones de Alejandro Toledo sobre la Unión Civil. Hoy intentó aclarar su posición sobre este tema. De otro lado, le respondió a las críticas de César Acuña. En tanto, el congresista Carlos Bruce exigió al candidato Alejandro Toledo disculparse por sus expresiones sobre la Unión Civil.|10/12/2015|20077.2||270||Carlos Ricardo Bruce Montes De Oca|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|La Nación|La Nación|""Relación con Toledo está deteriorada""|El congresista de Perú Posible Daniel Mora admitió que ""está deteriorada"" su relación con Alejandro Toledo, ex mandatario y candidato presidencial de su partido para las elecciones del 2016.|10/12/2015|486.68|92.18|0|4|Daniel Emiliano Mora Zevallos|Alejandro Toledo Manrique|Negativo|2015-12
Web|Perú 21|peru21.pe|Luis Davelouis: Una idea para CADE|Keiko, PPK, Alan, Acuña y Toledo no saldrán de sus lugares comunes ni zonas de confort; en CADE podrá estar representado el 70% del PBI y las billeteras más gordas, pero los votos están en otro lado. CADE no puede hacerlos ganar, pero los puede comprometer a trabajar en lo básico (seguridad y educación) y a que empiecen hoy, con este gobierno, no el 28 de julio.|06/12/2015|1874.83||0||Luis Davelouis Lengua|Alejandro Toledo Manrique|Neutro|2015-12
Web|Correo|diariocorreo.pe|El menú de candidatos - Renato Sandoval|Intentemos echarle un poco de humor a la campaña y pongamos en el papel de guardianes de casa a cinco candidatos presidenciales. A quién de ellos le dejaría cuidando a sus hijos. Sin escabullirse en la negación porque el próximo año a alguien tenemos que dejarle la casa por un quinquenio.. PPK podría ser el abuelo que engríe al nieto. Ya no correría detrás del pequeño, sino solo observaría y lo educaría con mano firme como la de un ministro de Economía. El niño aprendería a hacer negocio y le daría más valor al dinero que a su propia vida...César Acuña no se ve como un mal padre, pero todo lo resolvería con dinero. Inclusive si el niño hiciera un berrinche, le compraría el llanto por gotas y de yapa su beca para la universidad. El niño no leería ni Coquito y se la pasaría mirando Esto es guerra y Combate.|11/12/2015|702.1|326.28|0||Renato Sandoval Gonzáles|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Perú Posible asegura ser un ""partido profamilia""|La integrante del Comité electoral de Perú Posible, Doris Sánchez, intentó explicar las declaraciones de su líder el candidato presidencial Alejandro Toledo quien al ser consultado sobre la unión de dos personas del mismo sexo respondió: "", La unión civil? Yo soy hombre, hermano"".(...) La también exministra señaló que la unión civil fue una propuesta promovida por Carlos Bruce en la campaña anterior y recalcó que para cualquier partido político que participe en estas elecciones le es difícil dar una respuesta concreta sobre este tema. ""Hasta el mismo PPK da respuestas tangenciales sobre la unión civil"", aseveró.|11/12/2015|2953.02|395.07|0|6|Doris Sánchez Pinedo|Alejandro Toledo Manrique|Positivo|2015-12
Web|Correo|diariocorreo.pe|Aguinaga a Toledo: Se hace el bueno porque está a punto de desaparecer|Luego que el expresidente Alejandro Toledo no descartara la posibilidad de indultar a Alberto Fujimori en caso su vida esté en riesgo, el congresista de Fuerza Popular Alejandro Aguinaga calificó de oportunistas las declaraciones del exmandatario.|23/12/2015|702.1||0||Alejandro Aurelio Aguinaga Recuenco|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Perú Posible asegura ser un ""partido profamilia""|La integrante del Comité electoral de Perú Posible, Doris Sánchez, intentó explicar las declaraciones de su líder el candidato presidencial Alejandro Toledo quien al ser consultado sobre la unión de dos personas del mismo sexo respondió: "", La unión civil? Yo soy hombre, hermano"".(...) La también exministra señaló que la unión civil fue una propuesta promovida por Carlos Bruce en la campaña anterior y recalcó que para cualquier partido político que participe en estas elecciones le es difícil dar una respuesta concreta sobre este tema. ""Hasta el mismo PPK da respuestas tangenciales sobre la unión civil"", aseveró.|11/12/2015|2953.02|395.07|0|6|Carlos Ricardo Bruce Montes De Oca|Alejandro Toledo Manrique|Negativo|2015-12
Televisión|RPP|Las 5 de las 7|Entrevista al analista político Ángel Delgado sobre permanencia de Daniel Mora en Perú Posible (RPP TV)|En San Juan de Lurigancho, celebran aniversario por décimo cuarto aniversario de Alianza para el Progreso, que lidera César Acuña. De otro lado, la periodista Patricia del Río comentó que el congresista Daniel Mora evaluará su permanencia en Perú Posible. Sobre el particular, el analista político Ángel Delgado indicó que Mora era un personaje que destaca en el parlamento, por eso no se entiende el actuar de Alejandro Toledo. Luego la comunicadora señaló que Toledo se quemó la última vida que tenía en la CADE y tiene que explicar la entrada de Víctor Crisólogo a la Comisión de Educación.|08/12/2015|3005.6||680||Patricia del Río Labarthe|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|Diario Uno|Diario Uno|La palabra|En el fragor de la campaña, Carmen Omonte, dijo estar segura de la inocencia de Toledo en el caso Ecoteva y sostuvo que ""hace un año y medio la banca Suiza envió información clara, precisa, bien documentada sobre el origen de los fondos y la ruta del dinero"". Esa documentación, sin embargo, al parecer no es tan esclaresedora para la justicia, que sigue evaluando este caso.|24/12/2015|487.05|51.04|0|2|María Del Carmen Omonte Durand|Alejandro Toledo Manrique|Positivo|2015-12
Web|RPP|rpp.com.pe|Aguinaga: Declaraciones de Toledo sobre indulto son oportunistas|El legislador de Fuerza Popular, Alejandro Aguinaga, calificó de oportunistas las declaraciones del expresidente Alejandro Toledo, quien no descartó la posibilidad de indultar a Alberto Fujimori en caso su vida esté en riesgo...Según dijo, Toledo quiere proyectar una imagen de “bueno”, debido a que tiene una intención de voto muy reducida en las encuestas. Según dijo, el fujimorismo advierte que algunos candidatos con pocas posibilidades de ganar las elecciones, se refieran a este tema con la finalidad de ganar votos...No obstante, recordó que la familia del exgobernante, preso por corrupción y delitos de lesa humanidad, ha optado por solicitar la nulidad de la sentencia en el Poder Judicial por las supuestas irregularidades.|23/12/2015|1700.92||0||Alejandro Aurelio Aguinaga Recuenco|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|Perú 21|Perú 21|PP y nacionalismo elegen el domingo sus planchas|Este domingo, Perú Posible y el Partido Nacionalista elegirán a los integrantes de sus respectivas planchas presidenciales para las elecciones del 2016. (...) El candidato Pedro Pablo Kuczynski anunciará hoy su plancha presidencial, aunque se vocea a Mercedes Aráoz y a Martin Vizcarilla.|18/12/2015|3470.04|405.24|0|8|José Raguberto León Rivera|Alejandro Toledo Manrique|Positivo|2015-12
Web|El Comercio|elcomercio.pe|La cantaleta - Carlos Adrianzén Cabrera|Los candidatos en CADE 2015 parecían aspirar a gobernar Suiza y no el Perú del saliente Ollanta Humala. Así, ofrecieron metas de muy difícil cumplimiento.. César Acuña planteó que construiría un tren bala de Tumbes a Tacna. Además, elevaría las pensiones y muchas más cosas. . Pedro Pablo Kuczynski planteó reducir la incidencia de la pobreza a 10%. En cambio, Alan García ofreció crecer anualmente por encima del 6%. Ambas metas resultan difíciles de alcanzar, pues tendrían que hacer una inusual gala de determinación y sensatez para quebrar los errores acumulados..|09/12/2015|5994.53||0||Carlos Adrianzén Cabrera|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Daniel Mora y Luis Thais renuncian a Perú Posible|En vísperas del congreso partidario en el que supuestamente iban a “elegirse” a los dos candidatos a la vicepresidencia de la República, Perú Posible (PP) tuvo dos bajas en sus filas. Daniel Mora y Luis Thais renunciaron por Twitter y en forma irrevocable a la agrupación de Alejandro Toledo.|20/12/2015|4648.82|533.13|0|3|Daniel Emiliano Mora Zevallos|Alejandro Toledo Manrique|Neutro|2015-12
Radio|Exitosa|Milagros Leiva en Exitosa |Entrevista al exviceministro del Interior, Dardo López-Dolz (Exitosa)|Entrevista. El exviceministro del Interior, Dardo López-Dolz, señaló que se puede declarar el estado de emergencia en el Callao pero no se precisa en cuanto podría beneficiar esta medida al primer puerto. Asimismo, consideró que la Marina de Guerra no sería la indicada para salir a patrullar las calles del Callao. Más adelante, López se pronunció sobre las propuestas de los candidatos César Acuña, Keiko Fujimori, Alejandro Toledo y PPK para recobrar la paz en el país.|04/12/2015|1903.23||1007||Dardo López - Dolz|Alejandro Toledo Manrique|Neutro|2015-12
